Number;Task;Answer_Out;Time;TimeOut;SubjectID
0;WarmUp;;27139;False;3dc89518-060a-43ed-9353-32f02e456bb6
1;primeLT;;82794;False;3dc89518-060a-43ed-9353-32f02e456bb6
2;commonCharsLT;;88354;False;3dc89518-060a-43ed-9353-32f02e456bb6
3;crossSumLN;;26720;False;3dc89518-060a-43ed-9353-32f02e456bb6
4;countIntegerIntervalLN;;126930;False;3dc89518-060a-43ed-9353-32f02e456bb6
5;powerLT;;44587;False;3dc89518-060a-43ed-9353-32f02e456bb6
6;linearSearchLT;;42272;False;3dc89518-060a-43ed-9353-32f02e456bb6
7;factorialLN;;12336;False;3dc89518-060a-43ed-9353-32f02e456bb6
8;bubbleSortLT;;126419;False;3dc89518-060a-43ed-9353-32f02e456bb6
9;forwardBackwardLT;;82008;False;3dc89518-060a-43ed-9353-32f02e456bb6
10;capitalizeFirstLetterLT;;150066;False;3dc89518-060a-43ed-9353-32f02e456bb6
11;palindromeLN;;83480;False;3dc89518-060a-43ed-9353-32f02e456bb6
12;arrayAverageLT;;72125;False;3dc89518-060a-43ed-9353-32f02e456bb6
13;containsSubstringLN;;125950;False;3dc89518-060a-43ed-9353-32f02e456bb6
14;countLettersLT;;142219;False;3dc89518-060a-43ed-9353-32f02e456bb6
15;squareRootLT;;87005;False;3dc89518-060a-43ed-9353-32f02e456bb6
16;leastCommonMultipleLN;;54487;False;3dc89518-060a-43ed-9353-32f02e456bb6
17;unrolledSortLT;;44095;False;3dc89518-060a-43ed-9353-32f02e456bb6
18;validParenthesesLN;;183006;False;3dc89518-060a-43ed-9353-32f02e456bb6
19;binaryToDecimalLT;;57432;False;3dc89518-060a-43ed-9353-32f02e456bb6
20;binarySearchLT;;188171;False;3dc89518-060a-43ed-9353-32f02e456bb6
